status,dataset_id,name,short_description,primary_source_type,primary_source,primary_fingerprint,doi,pmid,manufacturer,product,release_date,tags,last_updated,notes,dataset_link,local_uid,lamin_link,uid,created_at,description
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,109pp,3AA6HiwHiNd9J7YS0000,109pp,2025-05-13 11:40:37.111530+00:00,Visium Mouse (Lung Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,109pp,gtLUT2zUAH9l9Uzi0000,10yhv,2025-05-13 11:41:13.732013+00:00,Visium Mouse (Lung Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,109pp,cdJ4ig3BNiTZMC3T0000,1090h,2025-05-13 11:41:48.656489+00:00,Visium Mouse (Lung Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,109pp,t3xL68PKhvAraXOy0000,102hp,2025-05-13 11:42:24.405775+00:00,Visium Mouse (Lung Replicate 5)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,jI21kEOyqcvd9wxx0000,108ty,2025-05-13 11:37:29.491662+00:00,Visium Mouse (Brain Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,RhhdHJJJWiNoTrYB0000,10v4k,2025-05-13 11:38:10.987628+00:00,Visium Mouse (Brain Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,3p1B6zPVF8BEXpH50000,10s8t,2025-05-13 11:38:48.289734+00:00,Visium Mouse (Brain Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,tu4rSb0hhPTSqbsI0000,10sph,2025-05-13 11:39:24.356364+00:00,Visium Mouse (Brain Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,gkFtY6t2JXGpZuwX0000,10v61,2025-05-13 11:40:01.511880+00:00,Visium Mouse (Lung Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,3AA6HiwHiNd9J7YS0000,109pp,2025-05-13 11:40:37.111530+00:00,Visium Mouse (Lung Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,gtLUT2zUAH9l9Uzi0000,10yhv,2025-05-13 11:41:13.732013+00:00,Visium Mouse (Lung Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,cdJ4ig3BNiTZMC3T0000,1090h,2025-05-13 11:41:48.656489+00:00,Visium Mouse (Lung Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10yhv,t3xL68PKhvAraXOy0000,102hp,2025-05-13 11:42:24.405775+00:00,Visium Mouse (Lung Replicate 5)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,jI21kEOyqcvd9wxx0000,108ty,2025-05-13 11:37:29.491662+00:00,Visium Mouse (Brain Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,RhhdHJJJWiNoTrYB0000,10v4k,2025-05-13 11:38:10.987628+00:00,Visium Mouse (Brain Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,3p1B6zPVF8BEXpH50000,10s8t,2025-05-13 11:38:48.289734+00:00,Visium Mouse (Brain Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,tu4rSb0hhPTSqbsI0000,10sph,2025-05-13 11:39:24.356364+00:00,Visium Mouse (Brain Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,gkFtY6t2JXGpZuwX0000,10v61,2025-05-13 11:40:01.511880+00:00,Visium Mouse (Lung Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,3AA6HiwHiNd9J7YS0000,109pp,2025-05-13 11:40:37.111530+00:00,Visium Mouse (Lung Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,gtLUT2zUAH9l9Uzi0000,10yhv,2025-05-13 11:41:13.732013+00:00,Visium Mouse (Lung Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,cdJ4ig3BNiTZMC3T0000,1090h,2025-05-13 11:41:48.656489+00:00,Visium Mouse (Lung Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,1090h,t3xL68PKhvAraXOy0000,102hp,2025-05-13 11:42:24.405775+00:00,Visium Mouse (Lung Replicate 5)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,jI21kEOyqcvd9wxx0000,108ty,2025-05-13 11:37:29.491662+00:00,Visium Mouse (Brain Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,RhhdHJJJWiNoTrYB0000,10v4k,2025-05-13 11:38:10.987628+00:00,Visium Mouse (Brain Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,3p1B6zPVF8BEXpH50000,10s8t,2025-05-13 11:38:48.289734+00:00,Visium Mouse (Brain Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,tu4rSb0hhPTSqbsI0000,10sph,2025-05-13 11:39:24.356364+00:00,Visium Mouse (Brain Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,gkFtY6t2JXGpZuwX0000,10v61,2025-05-13 11:40:01.511880+00:00,Visium Mouse (Lung Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,3AA6HiwHiNd9J7YS0000,109pp,2025-05-13 11:40:37.111530+00:00,Visium Mouse (Lung Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,gtLUT2zUAH9l9Uzi0000,10yhv,2025-05-13 11:41:13.732013+00:00,Visium Mouse (Lung Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,cdJ4ig3BNiTZMC3T0000,1090h,2025-05-13 11:41:48.656489+00:00,Visium Mouse (Lung Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,102hp,t3xL68PKhvAraXOy0000,102hp,2025-05-13 11:42:24.405775+00:00,Visium Mouse (Lung Replicate 5)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,jI21kEOyqcvd9wxx0000,108ty,2025-05-13 11:37:29.491662+00:00,Visium Mouse (Brain Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,RhhdHJJJWiNoTrYB0000,10v4k,2025-05-13 11:38:10.987628+00:00,Visium Mouse (Brain Replicate 2)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,3p1B6zPVF8BEXpH50000,10s8t,2025-05-13 11:38:48.289734+00:00,Visium Mouse (Brain Replicate 3)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,tu4rSb0hhPTSqbsI0000,10sph,2025-05-13 11:39:24.356364+00:00,Visium Mouse (Brain Replicate 4)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,gkFtY6t2JXGpZuwX0000,10v61,2025-05-13 11:40:01.511880+00:00,Visium Mouse (Lung Replicate 1)
uploaded,ds_443ac0f8315f,Mouse Tissue Microarray in 3x3 Layout with 2 mm Edge to Edge Spacing (FFPE),"Spatial Gene Expression v2 | Mouse | lung, brain",url,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,443ac0f8315f,,,10x Genomics,Spatial Gene Expression v2,,"Mouse,lung, brain",2025-09-29,,https://10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,10nzm,3AA6HiwHiNd9J7YS0000,109pp,2025-05-13 11:40:37.111530+00:00,Visium Mouse (Lung Replicate 2)
